user_id,age,gender,weight,height,activity_level,goal,bmr,tdee,target_calories,calorie_category,nutrient_category,bmi
197,41,Laki-laki,61.7,175.1,Rendah,Mempertahankan berat badan,1511.3,2078.1,2078.1,Maintenance,Tinggi,20.12393342337462
198,26,Perempuan,49.9,161.2,Tinggi,Menurunkan berat badan,1215.4,2096.6,1596.6,Defisit,Sedang,19.203061406695443
199,45,Laki-laki,74.3,172.7,Sedang,Mempertahankan berat badan,1602.1,2483.3,2483.3,Maintenance,Tinggi,24.91174436191568
200,51,Perempuan,57.2,160.7,Sedang,Menaikkan berat badan,1160.2,1798.3,2298.3,Surplus,Tinggi,22.14951776395197
201,30,Perempuan,40.0,153.9,Sedang,Menaikkan berat badan,1050.9,1628.9,2128.9,Surplus,Tinggi,16.888176207852915
202,57,Perempuan,73.2,160.9,Sedang,Mempertahankan berat badan,1292.2,2003.0,2003.0,Maintenance,Tinggi,28.274764270740913
203,33,Perempuan,52.3,156.7,Rendah,Menurunkan berat badan,1176.7,1618.0,1200.0,Defisit,Rendah,21.299219829532934
204,62,Laki-laki,56.1,174.8,Tinggi,Menaikkan berat badan,1348.0,2325.3,2825.3,Surplus,Sangat Tinggi,18.3603097884997
205,48,Laki-laki,73.4,168.8,Sangat Rendah,Mempertahankan berat badan,1554.3,1865.2,1865.2,Maintenance,Sedang,25.76031535679791
206,30,Laki-laki,58.3,165.1,Sangat Rendah,Menurunkan berat badan,1469.4,1763.3,1263.3,Defisit,Rendah,21.388208456890286
207,58,Laki-laki,65.8,162.9,Sangat Rendah,Menaikkan berat badan,1390.9,1669.1,2169.1,Surplus,Tinggi,24.796119746416338
208,23,Laki-laki,73.7,182.6,Sangat Tinggi,Menurunkan berat badan,1768.8,3360.7,2860.7,Defisit,Sangat Tinggi,22.103749059765903
209,32,Perempuan,69.2,164.7,Rendah,Mempertahankan berat badan,1401.1,1926.5,1926.5,Maintenance,Sedang,25.51049561510709
210,21,Laki-laki,77.4,165.2,Sedang,Mempertahankan berat badan,1705.9,2644.1,2644.1,Maintenance,Sangat Tinggi,28.36095656303315
211,39,Perempuan,84.2,154.8,Sedang,Menurunkan berat badan,1454.1,2253.8,1753.8,Defisit,Sedang,35.137444998631224
212,46,Laki-laki,63.3,179.0,Tinggi,Menurunkan berat badan,1526.5,2633.1,2133.1,Defisit,Tinggi,19.755937704815704
213,40,Perempuan,58.6,151.4,Tinggi,Menurunkan berat badan,1171.9,2021.4,1521.4,Defisit,Sedang,25.565004039794154
214,58,Laki-laki,89.5,170.9,Rendah,Menaikkan berat badan,1677.7,2306.8,2806.8,Surplus,Sangat Tinggi,30.643538270697825
215,64,Perempuan,54.2,157.5,Tinggi,Menaikkan berat badan,1045.4,1803.3,2303.3,Surplus,Tinggi,21.849332325522806
216,45,Laki-laki,68.3,175.1,Sedang,Menurunkan berat badan,1557.0,2413.3,1913.3,Defisit,Sedang,22.276574599943054
217,22,Laki-laki,53.3,160.6,Sedang,Mempertahankan berat badan,1431.4,2218.7,2218.7,Maintenance,Tinggi,20.665034141893184
218,52,Perempuan,64.8,164.8,Sedang,Mempertahankan berat badan,1257.5,1949.1,1949.1,Maintenance,Sedang,23.859458949948152
219,44,Perempuan,55.0,156.6,Sangat Rendah,Menurunkan berat badan,1147.7,1377.2,1200.0,Defisit,Rendah,22.427412659499684
220,44,Perempuan,55.6,160.2,Sedang,Menurunkan berat badan,1175.6,1822.2,1322.2,Defisit,Rendah,21.66455476222762
221,41,Perempuan,79.7,170.5,Rendah,Mempertahankan berat badan,1496.2,2057.3,2057.3,Maintenance,Tinggi,27.416344888674846
222,39,Perempuan,70.7,148.0,Sedang,Menaikkan berat badan,1275.7,1977.4,2477.4,Surplus,Tinggi,32.27720964207451
223,34,Perempuan,83.6,157.3,Rendah,Menaikkan berat badan,1487.7,2045.6,2545.6,Surplus,Sangat Tinggi,33.78693779202361
224,55,Perempuan,74.6,165.2,Sangat Tinggi,Menaikkan berat badan,1342.3,2550.3,3050.3,Surplus,Sangat Tinggi,27.33497880623091
225,28,Perempuan,52.6,163.1,Rendah,Mempertahankan berat badan,1243.6,1710.0,1710.0,Maintenance,Sedang,19.773239288900182
226,32,Perempuan,42.3,159.4,Rendah,Mempertahankan berat badan,1098.4,1510.3,1510.3,Maintenance,Sedang,16.64806386559384
227,50,Perempuan,72.3,160.6,Sangat Rendah,Menaikkan berat badan,1315.8,1578.9,2078.9,Surplus,Tinggi,28.031556631498635
228,43,Perempuan,67.6,153.1,Tinggi,Menurunkan berat badan,1257.0,2168.4,1668.4,Defisit,Sedang,28.84007029127191
229,61,Laki-laki,73.2,177.0,Sedang,Mempertahankan berat badan,1538.1,2384.1,2384.1,Maintenance,Tinggi,23.36493344824284
230,58,Perempuan,75.2,163.9,Sedang,Mempertahankan berat badan,1325.3,2054.2,2054.2,Maintenance,Tinggi,27.993676109444852
231,28,Perempuan,85.9,168.2,Sedang,Mempertahankan berat badan,1609.0,2493.9,2493.9,Maintenance,Tinggi,30.36275539707698
232,58,Perempuan,55.6,161.4,Sangat Rendah,Menurunkan berat badan,1113.6,1336.3,1200.0,Defisit,Rendah,21.34360283086807
233,30,Laki-laki,65.2,173.4,Sangat Tinggi,Menurunkan berat badan,1590.7,3022.2,2522.2,Defisit,Sangat Tinggi,21.684499839694343
234,25,Laki-laki,79.3,179.0,Sedang,Mempertahankan berat badan,1791.8,2777.2,2777.2,Maintenance,Sangat Tinggi,24.749539652320465
235,35,Laki-laki,70.6,171.0,Rendah,Mempertahankan berat badan,1604.2,2205.8,2205.8,Maintenance,Tinggi,24.144181115556925
236,46,Perempuan,73.1,159.2,Sedang,Mempertahankan berat badan,1335.1,2069.4,2069.4,Maintenance,Tinggi,28.842390343678193
237,37,Laki-laki,51.6,158.3,Sangat Tinggi,Menurunkan berat badan,1325.4,2518.3,2018.3,Defisit,Tinggi,20.591494675143228
238,49,Laki-laki,95.3,166.3,Sedang,Menaikkan berat badan,1752.1,2715.8,3215.8,Surplus,Sangat Tinggi,34.45945481743539
239,51,Perempuan,40.4,156.0,Sedang,Menaikkan berat badan,963.0,1492.6,1992.6,Surplus,Sedang,16.60092044707429
240,29,Laki-laki,92.1,181.0,Sedang,Menurunkan berat badan,1913.0,2965.1,2465.1,Defisit,Tinggi,28.11269497268093
241,25,Perempuan,63.9,158.0,Sedang,Menurunkan berat badan,1340.1,2077.2,1577.2,Defisit,Sedang,25.596859477647808
242,64,Perempuan,40.0,161.6,Sedang,Menurunkan berat badan,929.3,1440.4,1200.0,Defisit,Rendah,15.317125771983141
243,42,Laki-laki,85.7,167.6,Sangat Rendah,Mempertahankan berat badan,1699.8,2039.7,2039.7,Maintenance,Tinggi,30.509338634434755
244,29,Perempuan,43.1,156.1,Rendah,Menaikkan berat badan,1101.1,1514.0,2014.0,Surplus,Tinggi,17.687704090866376
245,31,Perempuan,40.0,161.8,Tinggi,Mempertahankan berat badan,1095.1,1889.1,1889.1,Maintenance,Sedang,15.279282362665988
246,37,Perempuan,78.0,166.0,Rendah,Menurunkan berat badan,1471.3,2023.0,1523.0,Defisit,Sedang,28.305995064595734
247,60,Laki-laki,77.6,152.8,Sedang,Mempertahankan berat badan,1435.4,2224.8,2224.8,Maintenance,Tinggi,33.23647926317809
248,45,Laki-laki,65.5,173.0,Rendah,Menurunkan berat badan,1516.0,2084.5,1584.5,Defisit,Sedang,21.88512813658993
249,19,Laki-laki,80.9,170.4,Sangat Rendah,Menurunkan berat badan,1784.2,2141.1,1641.1,Defisit,Sedang,27.86181092816681
250,23,Laki-laki,67.2,173.6,Sedang,Menurunkan berat badan,1646.4,2552.0,2052.0,Defisit,Tinggi,22.29820127843021
251,59,Perempuan,71.0,162.4,Sedang,Mempertahankan berat badan,1269.1,1967.1,1967.1,Maintenance,Sedang,26.920696935135528
252,40,Perempuan,47.2,160.6,Rendah,Menurunkan berat badan,1115.1,1533.3,1200.0,Defisit,Rendah,18.299992711019858
253,59,Perempuan,63.3,155.4,Sedang,Menaikkan berat badan,1148.7,1780.5,2280.5,Surplus,Tinggi,26.21209184915748
254,39,Laki-laki,83.1,174.0,Tinggi,Mempertahankan berat badan,1727.8,2980.4,2980.4,Maintenance,Sangat Tinggi,27.447483154974236
255,35,Laki-laki,72.8,171.3,Sedang,Menurunkan berat badan,1628.4,2524.0,2024.0,Defisit,Tinggi,24.809422400522905
256,42,Perempuan,62.2,165.3,Tinggi,Menaikkan berat badan,1283.6,2214.2,2714.2,Surplus,Sangat Tinggi,22.76379561039361
257,22,Laki-laki,74.5,164.0,Sangat Tinggi,Menurunkan berat badan,1665.2,3163.8,2663.8,Defisit,Sangat Tinggi,27.69928613920286
258,26,Laki-laki,85.1,168.0,Sedang,Mempertahankan berat badan,1775.7,2752.3,2752.3,Maintenance,Sangat Tinggi,30.151643990929706
259,58,Laki-laki,66.3,177.7,Rendah,Mempertahankan berat badan,1489.1,2047.5,2047.5,Maintenance,Tinggi,20.996101945417102
260,23,Perempuan,68.7,164.4,Sedang,Menaikkan berat badan,1438.4,2229.5,2729.5,Surplus,Sangat Tinggi,25.418686841778108
261,41,Perempuan,57.9,160.1,Rendah,Menurunkan berat badan,1213.9,1669.1,1200.0,Defisit,Rendah,22.58894249807175
262,24,Laki-laki,56.7,182.4,Sedang,Menurunkan berat badan,1592.4,2468.1,1968.1,Defisit,Sedang,17.04250346260388
263,52,Perempuan,60.5,158.4,Rendah,Mempertahankan berat badan,1173.8,1614.0,1614.0,Maintenance,Sedang,24.11265432098765
264,19,Perempuan,97.7,160.2,Sangat Tinggi,Menaikkan berat badan,1722.5,3272.7,3772.7,Surplus,Sangat Tinggi,38.068830940101414
265,45,Laki-laki,71.3,160.5,Rendah,Mempertahankan berat badan,1496.9,2058.2,2058.2,Maintenance,Tinggi,27.678302811502217
266,60,Perempuan,79.5,162.3,Sedang,Mempertahankan berat badan,1348.2,2089.6,2089.6,Maintenance,Tinggi,30.180754245520998
267,38,Laki-laki,83.7,168.7,Sangat Rendah,Menaikkan berat badan,1707.0,2048.4,2548.4,Surplus,Sangat Tinggi,29.410018169558427
268,53,Laki-laki,51.7,166.1,Sedang,Menurunkan berat badan,1295.8,2008.5,1508.5,Defisit,Sedang,18.739210002751076
269,31,Laki-laki,76.9,188.8,Sedang,Menaikkan berat badan,1799.1,2788.6,3288.6,Surplus,Sangat Tinggi,21.573586972134443
270,45,Laki-laki,57.6,171.3,Sedang,Menurunkan berat badan,1426.3,2210.8,1710.8,Defisit,Sedang,19.629433108106035
271,30,Perempuan,61.1,169.2,Rendah,Menaikkan berat badan,1357.5,1866.5,2366.5,Surplus,Tinggi,21.34226425006567
272,56,Laki-laki,61.3,162.8,Sedang,Menurunkan berat badan,1355.5,2101.1,1601.1,Defisit,Sedang,23.128723988674846
273,53,Perempuan,76.8,159.5,Sedang,Menurunkan berat badan,1338.4,2074.5,1574.5,Defisit,Sedang,30.18838258271833
274,59,Laki-laki,71.8,174.3,Tinggi,Menaikkan berat badan,1518.0,2618.6,3118.6,Surplus,Sangat Tinggi,23.63358853000725
275,26,Perempuan,66.0,150.9,Sedang,Menaikkan berat badan,1312.2,2034.0,2534.0,Surplus,Sangat Tinggi,28.98447617805427
276,25,Perempuan,45.1,155.1,Sedang,Menurunkan berat badan,1134.4,1758.4,1258.4,Defisit,Rendah,18.747913723015582
277,36,Perempuan,81.8,154.2,Sangat Rendah,Mempertahankan berat badan,1441.1,1729.3,1729.3,Maintenance,Sedang,34.402068497967
278,50,Laki-laki,52.2,172.5,Sedang,Menaikkan berat badan,1354.9,2100.0,2600.0,Surplus,Sangat Tinggi,17.54253308128544
279,38,Laki-laki,61.8,162.5,Rendah,Menurunkan berat badan,1448.5,1991.7,1491.7,Defisit,Rendah,23.403550295857986
280,28,Perempuan,68.8,150.5,Sangat Rendah,Menurunkan berat badan,1328.0,1593.5,1200.0,Defisit,Rendah,30.374940673944
281,52,Laki-laki,57.9,183.1,Sedang,Mempertahankan berat badan,1468.9,2276.8,2276.8,Maintenance,Tinggi,17.270379271249652
282,28,Laki-laki,85.6,165.8,Sedang,Menurunkan berat badan,1757.9,2724.7,2224.7,Defisit,Tinggi,31.139003639189156
283,49,Laki-laki,58.8,176.9,Sedang,Mempertahankan berat badan,1453.6,2253.1,2253.1,Maintenance,Tinggi,18.78977848832397
284,26,Perempuan,42.8,151.4,Sedang,Mempertahankan berat badan,1083.1,1678.8,1678.8,Maintenance,Sedang,18.67205073213634
285,19,Perempuan,52.5,164.9,Sedang,Menaikkan berat badan,1300.1,2015.1,2515.1,Surplus,Sangat Tinggi,19.307142061215778
286,20,Perempuan,57.0,149.2,Rendah,Menurunkan berat badan,1242.1,1707.9,1207.9,Defisit,Rendah,25.605732809119594
287,61,Perempuan,40.0,155.6,Sedang,Menurunkan berat badan,906.5,1405.1,1200.0,Defisit,Rendah,16.521170227529556
288,22,Laki-laki,89.7,175.6,Rendah,Mempertahankan berat badan,1888.9,2597.2,2597.2,Maintenance,Sangat Tinggi,29.089979815380783
289,47,Laki-laki,40.0,166.0,Rendah,Menaikkan berat badan,1207.5,1660.4,2160.4,Surplus,Tinggi,14.51589490492089
290,22,Perempuan,60.9,165.5,Tinggi,Mempertahankan berat badan,1371.9,2366.5,2366.5,Maintenance,Tinggi,22.23418917315468
291,23,Perempuan,62.3,157.8,Rendah,Menaikkan berat badan,1333.5,1833.6,2333.6,Surplus,Tinggi,25.019236298855777
292,55,Perempuan,47.2,153.8,Rendah,Menurunkan berat badan,996.6,1370.3,1200.0,Defisit,Rendah,19.953970586494545
293,44,Laki-laki,42.5,174.1,Rendah,Mempertahankan berat badan,1297.5,1784.0,1784.0,Maintenance,Sedang,14.021400285904603
294,21,Perempuan,70.0,160.2,Sedang,Menaikkan berat badan,1435.7,2225.4,2725.4,Surplus,Sangat Tinggi,27.27551858553837
295,54,Perempuan,61.0,159.3,Rendah,Menaikkan berat badan,1174.5,1614.9,2114.9,Surplus,Tinggi,24.03799737473543
296,47,Perempuan,66.8,164.2,Rendah,Menurunkan berat badan,1298.4,1785.4,1285.4,Defisit,Rendah,24.77594092940934
297,38,Laki-laki,78.0,162.8,Rendah,Menaikkan berat badan,1613.1,2217.9,2717.9,Surplus,Sangat Tinggi,29.429697734366037
298,27,Laki-laki,59.2,191.0,Rendah,Mempertahankan berat badan,1655.6,2276.5,2276.5,Maintenance,Tinggi,16.227625339217678
299,18,Perempuan,63.4,159.2,Tinggi,Mempertahankan berat badan,1378.4,2377.7,2377.7,Maintenance,Tinggi,25.015151132547164
300,51,Perempuan,71.4,140.0,Rendah,Menurunkan berat badan,1173.1,1613.0,1200.0,Defisit,Rendah,36.42857142857144
301,29,Perempuan,62.9,153.2,Tinggi,Menaikkan berat badan,1280.6,2209.0,2709.0,Surplus,Sangat Tinggi,26.79989637941496
302,46,Perempuan,60.6,158.4,Rendah,Menurunkan berat badan,1204.8,1656.6,1200.0,Defisit,Rendah,24.152509947964493
303,22,Laki-laki,61.6,165.2,Sedang,Mempertahankan berat badan,1543.0,2391.7,2391.7,Maintenance,Tinggi,22.57151064964912
304,48,Perempuan,52.8,147.8,Rendah,Menurunkan berat badan,1051.0,1445.1,1200.0,Defisit,Rendah,24.17046771686127
305,45,Perempuan,50.8,156.1,Sedang,Mempertahankan berat badan,1097.1,1700.5,1700.5,Maintenance,Sedang,20.847688348399345
306,21,Laki-laki,59.0,164.1,Rendah,Menurunkan berat badan,1515.4,2083.7,1583.7,Defisit,Sedang,21.90962021715776
307,53,Perempuan,65.6,165.1,Sedang,Mempertahankan berat badan,1262.4,1956.7,1956.7,Maintenance,Sedang,24.066320321989753
308,52,Laki-laki,40.8,191.6,Rendah,Menurunkan berat badan,1350.9,1857.5,1357.5,Defisit,Rendah,11.113968296860632
309,22,Perempuan,53.2,157.3,Sedang,Mempertahankan berat badan,1243.9,1928.0,1928.0,Maintenance,Sedang,21.500778594924117
310,38,Perempuan,48.1,164.1,Sedang,Menurunkan berat badan,1155.1,1790.5,1290.5,Defisit,Rendah,17.861910719411664
311,43,Perempuan,45.7,163.6,Sangat Rendah,Menurunkan berat badan,1103.1,1323.7,1200.0,Defisit,Rendah,17.074563160191538
312,34,Laki-laki,82.2,159.5,Sedang,Menurunkan berat badan,1654.5,2564.5,2064.5,Defisit,Tinggi,32.31100323306571
313,43,Perempuan,54.7,153.8,Sedang,Mempertahankan berat badan,1132.1,1754.7,1754.7,Maintenance,Sedang,23.1246226923994
314,58,Laki-laki,56.9,151.8,Sedang,Menaikkan berat badan,1232.5,1910.3,2410.3,Surplus,Tinggi,24.692708143472878
315,58,Perempuan,52.0,167.3,Sedang,Mempertahankan berat badan,1114.2,1727.0,1727.0,Maintenance,Sedang,18.57853486101291
316,46,Laki-laki,68.7,177.4,Sedang,Mempertahankan berat badan,1570.3,2434.0,2434.0,Maintenance,Tinggi,21.829787396300567
317,39,Perempuan,64.4,158.2,Sedang,Menaikkan berat badan,1276.7,1978.9,2478.9,Surplus,Tinggi,25.73196245371044
318,22,Perempuan,59.6,161.8,Sangat Rendah,Menurunkan berat badan,1336.7,1604.1,1200.0,Defisit,Rendah,22.766130720372324
319,40,Laki-laki,86.4,174.6,Rendah,Menurunkan berat badan,1760.2,2420.3,1920.3,Defisit,Sedang,28.341658695575163
320,37,Laki-laki,58.5,151.8,Sangat Tinggi,Menaikkan berat badan,1353.5,2571.7,3071.7,Surplus,Sangat Tinggi,25.3870549453983
321,36,Laki-laki,60.8,179.6,Sedang,Mempertahankan berat badan,1555.6,2411.2,2411.2,Maintenance,Tinggi,18.84911285162276
322,49,Perempuan,72.0,154.7,Sedang,Menurunkan berat badan,1280.4,1984.6,1484.6,Defisit,Rendah,30.08512837783913
323,20,Laki-laki,57.1,163.0,Sangat Rendah,Menaikkan berat badan,1494.3,1793.1,2293.1,Surplus,Tinggi,21.491211562347097
324,27,Laki-laki,68.9,161.5,Rendah,Mempertahankan berat badan,1568.2,2156.3,2156.3,Maintenance,Tinggi,26.41643263138725
325,49,Laki-laki,105.5,173.4,Rendah,Menurunkan berat badan,1898.1,2609.9,2109.9,Defisit,Tinggi,35.087649280487014
326,34,Perempuan,50.1,161.4,Rendah,Mempertahankan berat badan,1178.3,1620.2,1620.2,Maintenance,Sedang,19.232275212706657
327,42,Perempuan,57.3,158.1,Tinggi,Mempertahankan berat badan,1190.3,2053.3,2053.3,Maintenance,Tinggi,22.924025458870577
328,52,Perempuan,63.6,161.9,Tinggi,Menaikkan berat badan,1227.1,2116.8,2616.8,Surplus,Sangat Tinggi,24.264057034268404
329,35,Laki-laki,66.3,182.9,Tinggi,Mempertahankan berat badan,1635.6,2821.3,2821.3,Maintenance,Sangat Tinggi,19.8191998722962
330,24,Laki-laki,54.4,174.0,Sedang,Menaikkan berat badan,1516.8,2351.1,2851.1,Surplus,Sangat Tinggi,17.968027480512617
331,39,Perempuan,64.8,155.4,Tinggi,Menurunkan berat badan,1263.5,2179.5,1679.5,Defisit,Sedang,26.833231466436096
332,40,Perempuan,48.3,147.6,Sedang,Mempertahankan berat badan,1044.6,1619.1,1619.1,Maintenance,Sedang,22.170445281688586
333,20,Laki-laki,72.4,163.1,Tinggi,Mempertahankan berat badan,1649.1,2844.7,2844.7,Maintenance,Sangat Tinggi,27.21639780449379
334,25,Perempuan,75.9,161.7,Sedang,Menaikkan berat badan,1484.0,2300.2,2800.2,Surplus,Sangat Tinggi,29.02830891169084
335,21,Perempuan,62.9,158.6,Sedang,Menurunkan berat badan,1354.8,2099.9,1599.9,Defisit,Sedang,25.0060030309343
336,38,Perempuan,65.2,168.3,Sedang,Menurunkan berat badan,1352.9,2097.0,1597.0,Defisit,Sedang,23.018624255910613
337,26,Perempuan,74.4,160.6,Tinggi,Menaikkan berat badan,1456.3,2512.1,3012.1,Surplus,Sangat Tinggi,28.84575122245503
338,31,Perempuan,69.9,165.6,Sedang,Mempertahankan berat badan,1418.1,2198.1,2198.1,Maintenance,Tinggi,25.489217951410772
339,48,Laki-laki,73.5,143.2,Rendah,Menurunkan berat badan,1394.6,1917.6,1417.6,Defisit,Rendah,35.84274835367186
340,21,Perempuan,51.9,164.7,Rendah,Mempertahankan berat badan,1282.1,1762.9,1762.9,Maintenance,Sedang,19.132871711330314
341,57,Laki-laki,87.5,165.4,Sangat Rendah,Mempertahankan berat badan,1628.8,1954.6,1954.6,Maintenance,Sedang,31.98431416126527
342,21,Laki-laki,61.5,171.5,Sedang,Mempertahankan berat badan,1587.1,2460.0,2460.0,Maintenance,Tinggi,20.90965499069265
343,21,Perempuan,79.6,166.7,Tinggi,Menurunkan berat badan,1571.6,2710.9,2210.9,Defisit,Tinggi,28.64454103780324
344,36,Laki-laki,55.1,173.1,Sedang,Mempertahankan berat badan,1457.9,2259.8,2259.8,Maintenance,Tinggi,18.3889724902974
345,55,Laki-laki,71.3,181.8,Sedang,Menurunkan berat badan,1579.6,2448.4,1948.4,Defisit,Sedang,21.57256429713378
346,50,Perempuan,53.0,158.8,Tinggi,Mempertahankan berat badan,1111.6,1917.5,1917.5,Maintenance,Sedang,21.017200794370876
347,62,Laki-laki,97.9,161.4,Sedang,Menurunkan berat badan,1682.9,2608.6,2108.6,Defisit,Tinggi,37.581631603273095
348,23,Laki-laki,64.4,178.7,Sedang,Mempertahankan berat badan,1651.1,2559.2,2559.2,Maintenance,Sangat Tinggi,20.166789368845258
349,27,Perempuan,66.1,154.0,Sedang,Mempertahankan berat badan,1328.0,2058.4,2058.4,Maintenance,Tinggi,27.871479170180468
350,23,Laki-laki,61.2,159.6,Sedang,Mempertahankan berat badan,1499.9,2324.9,2324.9,Maintenance,Tinggi,24.026230991011367
351,38,Perempuan,61.9,162.3,Sedang,Menurunkan berat badan,1282.3,1987.5,1487.5,Defisit,Rendah,23.499228777330185
352,56,Perempuan,61.2,161.0,Sangat Rendah,Menurunkan berat badan,1177.4,1412.8,1200.0,Defisit,Rendah,23.6102002237568
353,63,Perempuan,56.7,153.0,Tinggi,Mempertahankan berat badan,1047.4,1806.7,1806.7,Maintenance,Sedang,24.22145328719723
354,38,Perempuan,70.6,155.2,Sangat Tinggi,Menurunkan berat badan,1325.1,2517.6,2017.6,Defisit,Tinggi,29.310367733021582
355,48,Perempuan,54.2,165.0,Rendah,Menaikkan berat badan,1172.6,1612.3,2112.3,Surplus,Tinggi,19.908172635445364
356,60,Perempuan,72.6,174.2,Rendah,Menurunkan berat badan,1354.3,1862.2,1362.2,Defisit,Rendah,23.924359479648473
357,44,Laki-laki,67.7,168.1,Sedang,Mempertahankan berat badan,1513.0,2345.2,2345.2,Maintenance,Tinggi,23.958147911306018
358,41,Laki-laki,66.1,177.4,Tinggi,Mempertahankan berat badan,1570.1,2708.4,2708.4,Maintenance,Sangat Tinggi,21.00362368115673
359,31,Laki-laki,76.1,170.0,Rendah,Mempertahankan berat badan,1673.5,2301.1,2301.1,Maintenance,Tinggi,26.33217993079585
360,54,Perempuan,44.8,152.5,Tinggi,Menaikkan berat badan,969.7,1672.7,2172.7,Surplus,Tinggi,19.263638806772374
361,58,Laki-laki,63.6,165.7,Rendah,Menaikkan berat badan,1386.4,1906.3,2406.3,Surplus,Tinggi,23.16392226391648
362,50,Laki-laki,85.2,151.7,Sedang,Mempertahankan berat badan,1555.1,2410.4,2410.4,Maintenance,Tinggi,37.02272943554678
363,51,Perempuan,66.6,157.0,Sedang,Menurunkan berat badan,1231.1,1908.2,1408.2,Defisit,Rendah,27.01935169783764
364,39,Perempuan,57.6,159.0,Tinggi,Mempertahankan berat badan,1213.7,2093.6,2093.6,Maintenance,Tinggi,22.78390886436454
365,56,Perempuan,71.3,155.2,Rendah,Menurunkan berat badan,1242.2,1708.0,1208.0,Defisit,Rendah,29.60098044425551
366,52,Perempuan,59.8,170.2,Rendah,Menaikkan berat badan,1241.1,1706.5,2206.5,Surplus,Tinggi,20.643440149903135
367,43,Laki-laki,81.9,176.5,Sangat Rendah,Menurunkan berat badan,1712.3,2054.7,1554.7,Defisit,Sedang,26.290235857763086
368,32,Perempuan,54.0,155.2,Tinggi,Mempertahankan berat badan,1189.2,2051.3,2051.3,Maintenance,Tinggi,22.418694866617077
369,45,Perempuan,81.9,174.1,Sangat Rendah,Menurunkan berat badan,1521.8,1826.1,1326.1,Defisit,Rendah,27.02006313919028
370,61,Laki-laki,89.0,166.3,Rendah,Mempertahankan berat badan,1629.0,2239.9,2239.9,Maintenance,Tinggi,32.18144258921039
371,60,Laki-laki,49.6,167.9,Rendah,Menurunkan berat badan,1250.8,1719.8,1219.8,Defisit,Rendah,17.59463590632417
372,45,Laki-laki,98.1,178.6,Sedang,Menurunkan berat badan,1877.5,2910.1,2410.1,Defisit,Tinggi,30.754317830983545
373,63,Perempuan,40.0,167.4,Sedang,Menurunkan berat badan,970.5,1504.3,1200.0,Defisit,Rendah,14.27411147224613
374,33,Laki-laki,81.8,167.8,Rendah,Mempertahankan berat badan,1707.2,2347.5,2347.5,Maintenance,Tinggi,29.051555501256527
375,45,Laki-laki,68.6,167.4,Sedang,Menaikkan berat badan,1512.3,2344.0,2844.0,Surplus,Sangat Tinggi,24.48010117490211
376,54,Perempuan,49.7,168.0,Sangat Tinggi,Mempertahankan berat badan,1115.9,2120.1,2120.1,Maintenance,Tinggi,17.609126984126988
377,38,Perempuan,47.3,163.0,Tinggi,Mempertahankan berat badan,1140.3,1966.9,1966.9,Maintenance,Sedang,17.802702397530958
378,44,Laki-laki,87.8,190.7,Sedang,Menaikkan berat badan,1855.1,2875.4,3375.4,Surplus,Sangat Tinggi,24.143105369806108
379,22,Laki-laki,75.1,167.6,Tinggi,Mempertahankan berat badan,1693.5,2921.3,2921.3,Maintenance,Sangat Tinggi,26.735721487118436
380,36,Perempuan,56.4,146.3,Tinggi,Mempertahankan berat badan,1137.0,1961.4,1961.4,Maintenance,Sedang,26.350596556014406
381,38,Perempuan,75.6,159.8,Rendah,Menurunkan berat badan,1403.6,1930.0,1430.0,Defisit,Rendah,29.605216783808288
382,38,Perempuan,53.2,157.1,Rendah,Mempertahankan berat badan,1163.2,1599.4,1599.4,Maintenance,Sedang,21.555557626473792
